id	entrezid	symbol
97819	127402838	LOC127402838
97820	127402839	LOC127402839
97821	127402840	LOC127402840
97822	127402841	LOC127402841
97823	127402842	LOC127402842
97824	127402843	LOC127402843
97825	127402844	LOC127402844
97826	127402845	LOC127402845
97827	127402846	LOC127402846
97828	127402847	LOC127402847
97829	127402848	LOC127402848
97830	127402849	LOC127402849
97831	127402850	LOC127402850
97832	127402851	LOC127402851
97833	127402852	LOC127402852
97834	127402853	LOC127402853
97835	127402854	LOC127402854
97836	127402855	LOC127402855
97837	127402856	LOC127402856
97838	127402857	LOC127402857
97839	127402858	LOC127402858
97840	127402859	LOC127402859
97841	127402860	LOC127402860
97842	127402861	LOC127402861
97843	127402862	LOC127402862
97844	127402863	LOC127402863
97845	127402864	LOC127402864
97846	127402865	LOC127402865
97847	127402866	LOC127402866
97848	127402867	LOC127402867
97849	127402868	LOC127402868
97850	127402869	LOC127402869
97851	127402870	LOC127402870
97852	127402871	LOC127402871
97853	127402872	LOC127402872
97854	127402873	LOC127402873
97855	127402874	LOC127402874
97856	127402875	LOC127402875
97857	127402876	LOC127402876
97858	127402877	LOC127402877
97859	127402878	LOC127402878
97860	127402879	LOC127402879
97861	127402880	LOC127402880
97862	127402881	LOC127402881
97863	127402882	LOC127402882
97864	127402883	LOC127402883
97865	127402884	LOC127402884
97866	127402885	LOC127402885
97867	127402886	LOC127402886
97868	127402887	LOC127402887
97869	127402888	LOC127402888
97870	127402889	LOC127402889
97871	127402890	LOC127402890
97872	127402891	LOC127402891
97873	127402892	LOC127402892
97874	127402893	LOC127402893
97875	127402894	LOC127402894
97876	127402895	LOC127402895
97877	127402896	LOC127402896
97878	127402897	LOC127402897
97879	127402898	LOC127402898
97880	127402899	LOC127402899
97881	127402900	LOC127402900
97882	127402901	LOC127402901
97883	127402902	LOC127402902
97884	127402903	LOC127402903
97885	127402904	LOC127402904
97886	127402905	LOC127402905
97887	127402906	LOC127402906
97888	127402907	LOC127402907
97889	127402908	LOC127402908
97890	127402909	LOC127402909
97891	127402910	LOC127402910
97892	127402911	LOC127402911
97893	127402912	LOC127402912
97894	127402913	LOC127402913
97895	127402914	LOC127402914
97896	127402915	LOC127402915
97897	127402916	LOC127402916
97898	127402917	LOC127402917
97899	127402918	LOC127402918
97900	127402919	LOC127402919
97901	127402920	LOC127402920
97902	127402921	LOC127402921
97903	127402922	LOC127402922
97904	127402923	LOC127402923
97905	127402924	LOC127402924
97906	127402925	LOC127402925
97907	127402926	LOC127402926
97908	127402927	LOC127402927
97909	127402928	LOC127402928
97910	127402929	LOC127402929
97911	127402930	LOC127402930
97912	127402931	LOC127402931
97913	127402932	LOC127402932
97914	127402933	LOC127402933
97915	127402934	LOC127402934
97916	127402935	LOC127402935
97917	127402936	LOC127402936
97918	127402937	LOC127402937
97919	127402938	LOC127402938
97920	127402939	LOC127402939
97921	127402940	LOC127402940
97922	127402941	LOC127402941
97923	127402942	LOC127402942
97924	127402943	LOC127402943
97925	127402944	LOC127402944
97926	127402945	LOC127402945
97927	127402946	LOC127402946
97928	127402947	LOC127402947
97929	127402948	LOC127402948
97930	127402949	LOC127402949
97931	127402950	LOC127402950
97932	127402951	LOC127402951
97933	127402952	LOC127402952
97934	127402953	LOC127402953
97935	127402954	LOC127402954
97936	127402955	LOC127402955
97937	127402956	LOC127402956
97938	127402957	LOC127402957
97939	127402958	LOC127402958
97940	127402959	LOC127402959
97941	127402960	LOC127402960
97942	127402961	LOC127402961
97943	127402962	LOC127402962
97944	127402963	LOC127402963
97945	127402964	LOC127402964
97946	127402965	LOC127402965
97947	127402966	LOC127402966
97948	127402967	LOC127402967
97949	127402968	LOC127402968
97950	127402969	LOC127402969
97951	127402970	LOC127402970
97952	127402971	LOC127402971
97953	127402972	LOC127402972
97954	127402973	LOC127402973
97955	127402974	LOC127402974
97956	127402975	LOC127402975
97957	127402976	LOC127402976
97958	127402977	LOC127402977
97959	127402978	LOC127402978
97960	127402979	LOC127402979
97961	127402980	LOC127402980
97962	127402981	LOC127402981
97963	127402982	LOC127402982
97964	127402983	LOC127402983
97965	127402984	LOC127402984
97966	127402985	LOC127402985
97967	127402986	LOC127402986
97968	127402987	LOC127402987
97969	127402988	LOC127402988
97970	127402989	LOC127402989
97971	127402990	LOC127402990
97972	127402991	LOC127402991
97973	127402992	LOC127402992
97974	127402993	LOC127402993
97975	127402994	LOC127402994
97976	127402995	LOC127402995
97977	127402996	LOC127402996
97978	127402997	LOC127402997
97979	127402998	LOC127402998
97980	127402999	LOC127402999
97981	127403000	LOC127403000
97982	127403001	LOC127403001
97983	127403002	LOC127403002
97984	127403003	LOC127403003
97985	127403004	LOC127403004
97986	127403005	LOC127403005
97987	127403006	LOC127403006
97988	127403007	LOC127403007
97989	127403008	LOC127403008
97990	127403009	LOC127403009
97991	127403010	LOC127403010
97992	127403011	LOC127403011
97993	127403012	LOC127403012
97994	127403013	LOC127403013
97995	127403014	LOC127403014
97996	127403015	LOC127403015
97997	127403016	LOC127403016
97998	127403017	LOC127403017
97999	127403018	LOC127403018
98000	127403019	LOC127403019
98001	127403020	LOC127403020
98002	127403021	LOC127403021
98003	127403022	LOC127403022
98004	127403023	LOC127403023
98005	127403024	LOC127403024
98006	127403025	LOC127403025
98007	127403026	LOC127403026
98008	127403027	LOC127403027
98009	127403028	LOC127403028
98010	127403029	LOC127403029
98011	127403030	LOC127403030
98012	127403031	LOC127403031
98013	127403032	LOC127403032
98014	127403033	LOC127403033
98015	127403034	LOC127403034
98016	127403035	LOC127403035
98017	127403036	LOC127403036
98018	127403037	LOC127403037
98019	127403038	LOC127403038
98020	127403039	LOC127403039
98021	127403040	LOC127403040
98022	127403041	LOC127403041
98023	127403042	LOC127403042
98024	127403043	LOC127403043
98025	127403044	LOC127403044
98026	127403045	LOC127403045
98027	127403046	LOC127403046
98028	127403047	LOC127403047
98029	127403048	LOC127403048
98030	127403049	LOC127403049
98031	127403050	LOC127403050
98032	127403051	LOC127403051
98033	127403052	LOC127403052
98034	127403053	LOC127403053
98035	127403054	LOC127403054
98036	127403055	LOC127403055
98037	127403056	LOC127403056
98038	127403057	LOC127403057
98039	127403058	LOC127403058
98040	127403059	LOC127403059
98041	127403060	LOC127403060
98042	127403061	LOC127403061
98043	127403062	LOC127403062
98044	127403063	LOC127403063
98045	127403064	LOC127403064
98046	127403065	LOC127403065
98047	127403066	LOC127403066
98048	127403067	LOC127403067
98049	127403068	LOC127403068
98050	127403069	LOC127403069
98051	127403070	LOC127403070
98052	127403071	LOC127403071
98053	127403072	LOC127403072
98054	127403073	LOC127403073
98055	127403074	LOC127403074
98056	127403075	LOC127403075
98057	127403076	LOC127403076
98058	127403077	LOC127403077
98059	127403078	LOC127403078
98060	127403079	LOC127403079
98061	127403080	LOC127403080
98062	127403081	LOC127403081
98063	127403082	LOC127403082
98064	127403083	LOC127403083
98065	127403084	LOC127403084
98066	127403085	LOC127403085
98067	127403086	LOC127403086
98068	127403087	LOC127403087
98069	127403088	LOC127403088
98070	127403089	LOC127403089
98071	127403090	LOC127403090
98072	127403091	LOC127403091
98073	127403092	LOC127403092
98074	127403093	LOC127403093
98075	127403094	LOC127403094
98076	127403095	LOC127403095
98077	127403096	LOC127403096
98078	127403097	LOC127403097
98079	127403098	LOC127403098
98080	127403099	LOC127403099
98081	127403100	LOC127403100
98082	127403101	LOC127403101
98083	127403102	LOC127403102
98084	127403103	LOC127403103
98085	127403104	LOC127403104
98086	127403105	LOC127403105
98087	127403106	LOC127403106
98088	127403107	LOC127403107
98089	127403108	LOC127403108
98090	127403109	LOC127403109
98091	127403110	LOC127403110
98092	127403111	LOC127403111
98093	127403112	LOC127403112
98094	127403113	LOC127403113
98095	127403114	LOC127403114
98096	127403115	LOC127403115
98097	127403116	LOC127403116
98098	127403117	LOC127403117
98099	127403118	LOC127403118
98100	127403119	LOC127403119
98101	127403120	LOC127403120
98102	127403121	LOC127403121
98103	127403122	LOC127403122
98104	127403123	LOC127403123
98105	127403124	LOC127403124
98106	127403125	LOC127403125
98107	127403126	LOC127403126
98108	127403127	LOC127403127
98109	127403128	LOC127403128
98110	127403129	LOC127403129
98111	127403130	LOC127403130
98112	127403131	LOC127403131
98113	127403132	LOC127403132
98114	127403133	LOC127403133
98115	127403134	LOC127403134
98116	127403135	LOC127403135
98117	127403136	LOC127403136
98118	127403137	LOC127403137
98119	127403138	LOC127403138
98120	127403139	LOC127403139
98121	127403140	LOC127403140
98122	127403141	LOC127403141
98123	127403142	LOC127403142
98124	127403143	LOC127403143
98125	127403144	LOC127403144
98126	127403145	LOC127403145
98127	127403146	LOC127403146
98128	127403147	LOC127403147
98129	127403148	LOC127403148
98130	127403149	LOC127403149
98131	127403150	LOC127403150
98132	127403151	LOC127403151
98133	127403152	LOC127403152
98134	127403153	LOC127403153
98135	127403154	LOC127403154
98136	127403155	LOC127403155
98137	127403156	LOC127403156
98138	127403157	LOC127403157
98139	127403158	LOC127403158
98140	127403159	LOC127403159
98141	127403160	LOC127403160
98142	127403161	LOC127403161
98143	127403162	LOC127403162
98144	127403163	LOC127403163
98145	127403164	LOC127403164
98146	127403165	LOC127403165
98147	127403166	LOC127403166
98148	127403167	LOC127403167
98149	127403168	LOC127403168
98150	127403169	LOC127403169
98151	127403170	LOC127403170
98152	127403171	LOC127403171
98153	127403172	LOC127403172
98154	127403173	LOC127403173
98155	127403174	LOC127403174
98156	127403175	LOC127403175
98157	127403176	LOC127403176
98158	127403177	LOC127403177
98159	127403178	LOC127403178
98160	127403179	LOC127403179
98161	127403180	LOC127403180
98162	127403181	LOC127403181
98163	127403182	LOC127403182
98164	127403183	LOC127403183
98165	127403184	LOC127403184
98166	127403185	LOC127403185
98167	127403186	LOC127403186
98168	127403187	LOC127403187
98169	127403188	LOC127403188
98170	127403189	LOC127403189
98171	127403190	LOC127403190
98172	127403191	LOC127403191
98173	127403192	LOC127403192
98174	127403193	LOC127403193
98175	127403194	LOC127403194
98176	127403195	LOC127403195
98177	127403196	LOC127403196
98178	127403197	LOC127403197
98179	127403198	LOC127403198
98180	127403199	LOC127403199
98181	127403200	LOC127403200
98182	127403201	LOC127403201
98183	127403202	LOC127403202
98184	127403203	LOC127403203
98185	127403204	LOC127403204
98186	127403205	LOC127403205
98187	127403206	LOC127403206
98188	127403207	LOC127403207
98189	127403208	LOC127403208
98190	127403209	LOC127403209
98191	127403210	LOC127403210
98192	127403211	LOC127403211
98193	127403212	LOC127403212
98194	127403213	LOC127403213
98195	127403214	LOC127403214
98196	127403215	LOC127403215
98197	127403216	LOC127403216
98198	127403217	LOC127403217
98199	127403218	LOC127403218
98200	127403219	LOC127403219
98201	127403220	LOC127403220
98202	127403221	LOC127403221
98203	127403222	LOC127403222
98204	127403223	LOC127403223
98205	127403224	LOC127403224
98206	127403225	LOC127403225
98207	127403226	LOC127403226
98208	127403227	LOC127403227
98209	127403228	LOC127403228
98210	127403229	LOC127403229
98211	127403230	LOC127403230
98212	127403231	LOC127403231
98213	127403232	LOC127403232
98214	127403233	LOC127403233
98215	127403234	LOC127403234
98216	127403235	LOC127403235
98217	127403236	LOC127403236
98218	127403237	LOC127403237
98219	127403238	LOC127403238
98220	127403239	LOC127403239
98221	127403240	LOC127403240
98222	127403241	LOC127403241
98223	127403242	LOC127403242
98224	127403243	LOC127403243
98225	127403244	LOC127403244
98226	127403245	LOC127403245
98227	127403246	LOC127403246
98228	127403247	LOC127403247
98229	127403248	LOC127403248
98230	127403249	LOC127403249
98231	127403250	LOC127403250
98232	127403251	LOC127403251
98233	127403252	LOC127403252
98234	127403253	LOC127403253
98235	127403254	LOC127403254
98236	127403255	LOC127403255
98237	127403256	LOC127403256
98238	127403257	LOC127403257
98239	127403258	LOC127403258
98240	127403259	LOC127403259
98241	127403260	LOC127403260
98242	127403261	LOC127403261
98243	127403262	LOC127403262
98244	127403263	LOC127403263
98245	127403264	LOC127403264
98246	127403265	LOC127403265
98247	127403266	LOC127403266
98248	127403267	LOC127403267
98249	127403268	LOC127403268
98250	127403269	LOC127403269
98251	127403270	LOC127403270
98252	127403271	LOC127403271
98253	127403272	LOC127403272
98254	127403273	LOC127403273
98255	127403274	LOC127403274
98256	127403275	LOC127403275
98257	127403276	LOC127403276
98258	127403277	LOC127403277
98259	127403278	LOC127403278
98260	127403279	LOC127403279
98261	127403280	LOC127403280
98262	127403281	LOC127403281
98263	127403282	LOC127403282
98264	127403283	LOC127403283
98265	127403284	LOC127403284
98266	127403285	LOC127403285
98267	127403286	LOC127403286
98268	127403287	LOC127403287
98269	127403288	LOC127403288
98270	127403289	LOC127403289
98271	127403290	LOC127403290
98272	127403291	LOC127403291
98273	127403292	LOC127403292
98274	127403293	LOC127403293
98275	127403294	LOC127403294
98276	127403295	LOC127403295
98277	127403296	LOC127403296
98278	127403297	LOC127403297
98279	127403298	LOC127403298
98280	127403299	LOC127403299
98281	127403300	LOC127403300
98282	127403301	LOC127403301
98283	127403302	LOC127403302
98284	127403303	LOC127403303
98285	127403304	LOC127403304
98286	127403305	LOC127403305
98287	127403306	LOC127403306
98288	127403307	LOC127403307
98289	127403308	LOC127403308
98290	127403309	LOC127403309
98291	127403310	LOC127403310
98292	127403311	LOC127403311
98293	127403312	LOC127403312
98294	127403313	LOC127403313
98295	127403314	LOC127403314
98296	127403315	LOC127403315
98297	127403316	LOC127403316
98298	127403317	LOC127403317
98299	127403318	LOC127403318
98300	127403319	LOC127403319
98301	127403320	LOC127403320
98302	127403321	LOC127403321
98303	127403322	LOC127403322
98304	127403323	LOC127403323
98305	127403324	LOC127403324
98306	127403325	LOC127403325
98307	127403326	LOC127403326
98308	127403327	LOC127403327
98309	127403328	LOC127403328
98310	127403329	LOC127403329
98311	127403330	LOC127403330
98312	127403331	LOC127403331
98313	127403332	LOC127403332
98314	127403333	LOC127403333
98315	127403334	LOC127403334
98316	127403335	LOC127403335
98317	127403336	LOC127403336
98318	127403337	LOC127403337
98319	127403338	LOC127403338
98320	127403339	LOC127403339
98321	127403340	LOC127403340
98322	127403341	LOC127403341
98323	127403342	LOC127403342
98324	127403343	LOC127403343
98325	127403344	LOC127403344
98326	127403345	LOC127403345
98327	127403346	LOC127403346
98328	127403347	LOC127403347
98329	127403348	LOC127403348
98330	127403349	LOC127403349
98331	127403350	LOC127403350
98332	127403351	LOC127403351
98333	127403352	LOC127403352
98334	127403353	LOC127403353
98335	127403354	LOC127403354
98336	127403355	LOC127403355
98337	127403356	LOC127403356
98338	127403357	LOC127403357
98339	127403358	LOC127403358
98340	127403359	LOC127403359
98341	127403360	LOC127403360
98342	127403361	LOC127403361
98343	127403362	LOC127403362
98344	127403363	LOC127403363
98345	127403364	LOC127403364
98346	127403365	LOC127403365
98347	127403366	LOC127403366
98348	127403367	LOC127403367
98349	127403368	LOC127403368
98350	127403369	LOC127403369
98351	127403370	LOC127403370
98352	127403371	LOC127403371
98353	127403372	LOC127403372
98354	127403373	LOC127403373
98355	127403374	LOC127403374
98356	127403375	LOC127403375
98357	127403376	LOC127403376
98358	127403377	LOC127403377
98359	127403378	LOC127403378
98360	127403379	LOC127403379
98361	127403380	LOC127403380
98362	127403381	LOC127403381
98363	127403382	LOC127403382
98364	127403383	LOC127403383
98365	127403384	LOC127403384
98366	127403385	LOC127403385
98367	127403386	LOC127403386
98368	127403387	LOC127403387
98369	127403388	LOC127403388
98370	127403389	LOC127403389
98371	127403390	LOC127403390
